SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532648,YES BANK    ,A ,Q,325.00,325.00,309.45,311.90,311.90,319.95,9699,775630,243809188.00,
532649,NECTAR LIFE ,B ,Q,32.20,32.50,31.00,31.20,31.15,32.20,262,42776,1345962.00,
532650,MSP STEEL   ,B ,Q,23.45,23.45,21.80,22.00,22.00,22.85,48,16889,372709.00,
532651,SPL INDS    ,B ,Q,25.00,25.80,24.10,24.90,24.90,24.85,45,3651,92162.00,
532652,KARNATAKA BK,A ,Q,133.40,136.75,133.05,133.75,133.75,134.80,1707,229626,30808994.00,
532654,MCLEOD RUSSE,A ,Q,171.75,171.75,168.50,169.25,169.65,171.35,247,25464,4321554.00,
532656,FACOR ALLOYS,X ,Q,3.48,3.60,3.30,3.41,3.41,3.47,123,172550,576403.00,
532658,EON ELECT   ,B ,Q,95.75,99.75,95.60,96.05,96.05,99.65,66,3420,330403.00,
532659,IDFC        ,A ,Q,52.00,52.60,51.35,51.80,51.80,52.15,708,263733,13655094.00,
532660,VIVIMED LABS,B ,Q,86.45,87.05,82.55,83.25,83.25,84.60,878,90155,7636133.00,
532661,RANE MADRAS ,B ,Q,846.50,864.55,836.90,844.55,850.00,844.15,105,1209,1029855.00,
532662,HT MEDIA    ,B ,Q,95.45,95.60,93.20,93.65,93.65,94.60,303,29760,2808008.00,
532663,SASKEN      ,B ,Q,739.10,750.00,724.50,731.80,733.00,736.95,95,1472,1079232.00,
532666,FCS SOFTWARE,T ,Q,0.31,0.31,0.31,0.31,0.31,0.30,8,6151,1906.00,
532667,SUZLONENERGY,A ,Q,13.30,13.34,13.06,13.13,13.13,13.16,1961,3269940,43113031.00,
532668,AURIONPRO SO,B ,Q,219.20,220.65,207.55,208.15,207.55,216.00,185,8526,1799650.00,
532669,SOUTHBIOTEC ,ST,Q,3.05,3.05,3.05,3.05,3.05,3.03,6,1456,4440.00,
532670,RENUKA SUGAR,A ,Q,15.55,15.85,15.50,15.50,15.55,15.55,163,202194,3149568.00,
532673,KM SUGARMILL,B ,Q,16.30,16.45,16.00,16.00,16.00,16.30,24,42572,697015.00,
532674,BANNARI AMMA,B ,Q,293.00,294.80,279.00,280.80,279.00,292.00,62,1831,517827.00,
532676,PBA INFRASTR,T ,Q,17.25,18.00,16.80,17.35,16.80,17.60,16,3975,69294.00,
532678,BOMBAY RAYON,B ,Q,73.00,73.00,68.70,68.70,68.70,72.30,173,17662,1222240.00,
532679,SORILINFRA  ,B ,Q,277.00,279.90,259.10,259.10,259.10,272.70,755,42373,11331510.00,
532682,ABG SHIPYARD,Z ,Q,11.55,11.70,10.87,11.20,11.20,11.15,56,9974,114582.00,
532683,AIAENGINEER ,A ,Q,1456.25,1462.00,1443.00,1451.00,1449.00,1460.05,39,84,121951.00,
532684,EVEREST KANT,B ,Q,58.45,59.25,55.50,55.90,55.90,57.70,634,94057,5348560.00,
532686,KERNEX MICRO,Z ,Q,44.00,45.70,43.70,45.70,45.70,46.00,21,2520,111069.00,
532687,REPRO INDIA ,B ,Q,707.00,765.90,667.50,670.00,669.70,677.75,49,563,384186.00,
532689,PVR LTD     ,A ,Q,1425.10,1432.55,1396.30,1401.15,1405.00,1404.90,264,5819,8205269.00,
532690,RAMSARUP IND,T ,Q,1.89,1.89,1.89,1.89,1.89,1.89,1,1000,1890.00,
532692,RADHA MADHAV,B ,Q,29.75,29.75,27.50,27.75,27.75,28.60,256,165229,4619502.00,
532693,PUNJ LLOYD  ,B ,Q,21.20,21.20,20.30,20.40,20.35,20.85,551,249441,5128163.00,
532694,BARTRONICSIN,B ,Q,13.50,13.50,12.95,13.11,13.33,13.34,42,15485,203521.00,
532695,CELEBRITYFAS,B ,Q,19.00,19.60,18.05,18.15,18.15,18.95,155,29645,544920.00,
532696,EDUCOMP SOLN,Z ,Q,6.99,6.99,6.54,6.54,6.54,6.88,92,91516,601756.00,
532698,NITINSPINNER,B ,Q,112.45,112.45,108.50,109.45,110.00,111.15,223,12966,1424188.00,
532699,ROYALORCH   ,B ,Q,199.10,199.10,194.05,195.30,194.60,197.15,54,2302,453542.00,
532700,ENT NETWORK ,B ,Q,695.00,696.50,682.10,694.85,695.00,707.85,42,270,186503.00,
532701,SREE SAKTHI ,ST,Q,11.03,11.03,11.03,11.03,11.03,10.91,16,25144,277338.00,
532702,GUJ PETRONET,A ,Q,201.45,203.90,196.25,198.45,198.45,201.75,1165,26632,5301174.00,
532705,JAGRAN PRAK ,B ,Q,169.85,169.85,163.00,164.00,164.00,167.50,192,6838,1126660.00,
532706,INOX LEISURE,A ,Q,305.30,305.60,293.40,298.10,298.10,301.35,413,11639,3468060.00,
532707,DYNEMIC PRO ,B ,Q,209.20,214.00,201.00,203.30,203.00,211.10,170,13532,2768209.00,
532708,GVK POWERINF,B ,Q,19.00,19.40,17.85,17.85,17.85,18.75,1663,1552435,28233249.00,
532710,SADBHAV ENGG,A ,Q,398.55,404.95,385.20,398.25,398.50,398.40,171,4506,1777649.00,
532711,SUNIL HITECH,B ,Q,12.00,12.58,12.00,12.25,12.28,12.49,294,181251,2206416.00,
532712,REL COM LTD ,A ,Q,28.45,29.00,27.65,28.40,28.40,27.95,10674,8718630,246654321.00,
532713,SAKUMA EXPO ,B ,Q,187.20,200.00,187.20,198.55,200.00,194.95,52,5090,984404.00,
532714,KEC INTERN  ,A ,Q,395.40,413.10,385.35,392.05,392.05,389.90,5226,222976,89750774.00,
532715,GITANJALI GE,B ,Q,40.30,41.40,37.55,37.55,37.55,46.90,3014,954289,36618195.00,
532716,GILLA ARBUT ,B ,Q,77.25,77.25,76.60,76.95,76.60,78.85,14,1225,94417.00,
532717,INDOTECHTR  ,B ,Q,199.00,206.00,194.65,199.25,199.80,199.80,111,3295,659233.00,
532718,PRATIBHA IND,T ,Q,7.88,7.88,7.49,7.53,7.65,7.88,46,39601,301551.00,
532719,BL KASHYAP  ,B ,Q,50.10,51.55,48.25,48.75,48.80,50.30,242,37321,1858374.00,
532720,M&M FINANSER,A ,Q,457.45,461.00,434.95,439.05,440.80,454.40,1155,47083,20921919.00,
532721,VISA STEEL  ,B ,Q,18.55,19.55,18.55,19.05,19.00,19.00,52,20699,397783.00,
532722,NITCO TILES ,B ,Q,126.40,130.80,120.10,122.80,122.80,125.10,1068,66789,8391725.00,
532725,SOLAR IND   ,B ,Q,1065.75,1070.35,1050.00,1061.75,1065.00,1054.10,58,408,432990.00,
532726,GALLAN METAL,T ,Q,46.50,46.50,44.30,44.65,44.70,44.70,37,8917,398432.00,
532727,ADHUNIK MET ,B ,Q,5.00,5.10,4.78,4.79,4.79,5.03,36,23390,112937.00,
532728,MALU PAPER  ,B ,Q,40.90,41.00,38.00,39.60,38.00,39.50,37,7507,299485.00,
532729,UTTAM SUGAR ,B ,Q,119.85,124.00,112.90,113.80,114.00,119.60,124,4520,530778.00,
532730,STL GLOBAL  ,B ,Q,17.45,17.55,16.35,17.45,17.50,17.75,60,10499,180902.00,
532731,ROHIT FERRO ,B ,Q,3.90,4.20,3.90,4.19,4.19,4.23,42,10397,42188.00,
532732,KEWAL KIRAN ,B ,Q,1550.00,1560.00,1535.00,1560.00,1560.00,1548.60,11,65,100601.00,
532733,SUN TVNET   ,A ,Q,981.00,989.00,920.00,924.00,924.00,976.95,4176,125295,118014381.00,XD
532734,GODAWARI POW,B ,Q,551.80,555.35,518.90,518.90,518.90,546.20,1015,65313,34430013.00,
532735,RSYSTEMINT  ,B ,Q,39.90,41.40,38.60,39.25,39.30,40.30,122,28320,1111285.00,
532737,EMKAY GLOB F,B ,Q,220.00,223.00,214.00,217.55,216.55,216.50,293,11958,2616717.00,
532738,TANTIA CONS ,T ,Q,16.50,17.15,16.00,16.20,16.20,16.80,10,4196,67501.00,
532740,LOKESH MACH ,B ,Q,68.30,68.95,65.30,65.65,65.65,67.75,184,17855,1183770.00,
532741,KAMDHENU    ,B ,Q,254.00,256.90,244.10,248.20,249.00,252.45,66,2574,646685.00,
532742,PAUSHAK LTD ,X ,Q,1535.00,1550.00,1491.00,1532.25,1520.00,1527.40,108,1329,2010232.00,
532744,GTN TEXTILE ,B ,Q,21.20,22.80,20.90,21.10,20.90,22.00,14,2846,60882.00,
532745,INDICAP     ,XT,Q,80.50,80.50,73.50,73.65,76.90,77.35,91,12695,948471.00,
532746,UNITY INFRA ,B ,Q,6.08,6.08,5.83,6.00,6.00,6.08,15,61905,363768.00,
532748,PRIME FOCUS ,B ,Q,105.50,105.90,101.90,102.35,101.90,104.60,156,5599,577559.00,
532749,ALLCARGO    ,B ,Q,182.60,183.00,175.00,175.55,175.55,180.70,811,47067,8361273.00,
532751,EASUNREYRL  ,B ,Q,17.00,17.70,16.75,17.00,17.00,16.95,30,113566,1915897.00,
532754,GMR INFRASTR,A ,Q,18.75,19.10,18.10,18.30,18.30,18.70,2663,9470592,175509115.00,
532755,TECH MAH    ,A ,Q,607.00,613.65,581.40,584.60,584.60,605.40,2222,198095,118251394.00,
532756,MAHINDCIE   ,A ,Q,221.95,221.95,217.30,219.05,218.80,219.05,251,25794,5645933.00,
532757,VOLTAMP TRAN,B ,Q,1145.00,1145.00,1122.00,1131.35,1131.35,1121.10,422,3762,4251885.00,
532759,ATLANTA     ,B ,Q,97.90,98.05,94.10,95.00,95.00,96.80,438,37235,3558040.00,
532760,DEEP INDS   ,B ,Q,203.75,203.75,195.00,197.55,198.30,201.80,271,11984,2368468.00,
532761,HOV SERVICES,B ,Q,289.85,289.85,271.85,273.45,277.00,286.15,58,3857,1058570.00,
532762,ACTION CONST,B ,Q,182.90,190.55,180.10,184.20,184.20,180.05,2482,222796,41249050.00,
532764,GEECEE      ,B ,Q,152.10,154.00,145.00,150.65,150.65,149.25,113,5150,765230.00,
532765,USHER AGRO  ,B ,Q,7.10,7.10,6.65,6.65,6.65,7.00,46,17997,120578.00,
532766,RICHA IND   ,X ,Q,13.75,13.95,12.50,12.95,13.25,13.75,271,95259,1251864.00,
532767,GAYATRI PROJ,B ,Q,222.80,223.65,215.00,216.95,216.95,223.35,627,112629,24521365.00,
532768,FIEM INDS   ,B ,Q,902.65,905.00,893.00,899.65,893.00,892.70,103,564,506536.00,
532770,HANUNG TOYS ,T ,Q,3.45,3.58,3.43,3.45,3.43,3.59,24,7150,24831.00,
532771,JHS SVEN    ,B ,Q,69.00,69.00,65.90,66.35,66.45,68.50,259,32769,2193150.00,
532772,DCBBANK     ,A ,Q,165.20,168.80,162.00,163.70,163.75,166.80,1360,164866,27364074.00,
532773,GLOBAL VECT ,B ,Q,147.00,147.95,137.45,139.20,139.20,146.20,140,4690,660053.00,
532774,ACCEL FRONTL,B ,Q,51.00,52.00,50.00,50.60,50.60,51.15,52,5724,291007.00,
532775,GTL INFRAST ,B ,Q,5.32,5.57,5.26,5.31,5.33,5.37,312,355199,1898123.00,
532776,SHIVAM AUTO ,B ,Q,83.00,84.00,79.25,80.30,80.60,82.25,126,9515,768158.00,
532777,INFO EDGE   ,A ,Q,1240.65,1240.65,1175.35,1226.75,1226.75,1228.60,58,229,279157.00,
532778,LANCO INFRA ,T ,Q,1.30,1.30,1.26,1.26,1.26,1.32,294,873488,1103160.00,
532779,TORNT POWER ,A ,Q,272.00,273.75,263.70,265.05,265.05,268.80,907,70499,18875563.00,
532780,PARSVNATH   ,B ,Q,23.50,24.15,22.70,23.05,23.05,23.00,477,251223,6002070.00,
532782,SUTLEJ TEXT ,B ,Q,83.10,84.55,80.00,81.95,82.10,82.35,108,13948,1142628.00,
532783,DAAWAT      ,B ,Q,105.00,105.00,98.10,99.70,99.70,99.85,1955,265790,26604079.00,
532784,SOBHA       ,A ,Q,558.35,561.80,553.35,556.30,554.60,554.70,543,12393,6890924.00,
532785,RUCHIRA PAP ,B ,Q,186.90,191.55,181.50,183.95,183.95,186.95,264,16442,3051776.00,
532787,ESS DEE ALUM,T ,Q,68.00,68.10,64.70,64.70,64.70,68.10,69,22345,1452832.00,
532788,XLENERGY    ,T ,Q,2.80,3.00,2.78,2.78,2.78,2.92,12,5587,15598.00,
532790,TANLA       ,B ,Q,32.20,32.45,31.15,31.35,31.50,32.35,313,70993,2236668.00,
532794,ZEEMEDIA    ,B ,Q,43.70,43.75,42.65,43.00,43.00,43.80,229,24572,1062374.00,
532795,SITINET     ,B ,Q,20.40,20.40,19.60,19.75,19.75,20.10,92,20091,398540.00,
532796,LUMAX TECH  ,B ,Q,840.00,840.00,787.00,791.20,797.00,834.75,90,3684,2978695.00,
532797,AUTOIND     ,T ,Q,95.05,98.00,92.60,92.60,92.60,97.45,45,4625,434492.00,
532798,NTWK MED INV,A ,Q,50.00,50.55,49.20,49.55,49.80,50.05,1044,166639,8305216.00,
532799,HUBTOWN     ,B ,Q,103.00,103.50,96.30,97.75,97.75,101.20,608,66587,6597329.00,
532800,TV18BRDCST  ,A ,Q,57.00,57.00,54.40,54.90,54.90,56.25,1205,427466,23681838.00,
532801,CAMBRIDGE   ,B ,Q,78.40,78.40,78.40,78.40,78.40,79.95,2,205,16072.00,
532803,POCHIRAJU IN,T ,Q,5.87,5.90,5.87,5.87,5.87,6.17,15,8100,47697.00,
532804,TECHNOCRAFT ,B ,Q,544.05,573.00,533.00,537.05,540.80,543.80,153,7203,3891680.00,
532805,REDINGTON   ,A ,Q,151.05,151.80,146.20,147.65,147.30,151.25,307,311788,46372653.00,
532806,AI CHAMPDNY ,T ,Q,35.85,35.85,35.85,35.85,35.85,37.70,1,94,3369.00,
532807,CINELINE    ,B ,Q,88.15,88.15,84.10,85.25,85.00,86.75,67,4216,361649.00,
532808,PGIL        ,B ,Q,117.00,117.00,113.00,113.20,113.30,117.50,18,1879,215652.00,
532809,FSL         ,A ,Q,46.95,48.50,45.45,46.95,46.95,46.30,6408,1830430,86045177.00,
532810,POWER FINAN ,A ,Q,109.00,109.75,106.45,107.20,107.20,108.80,4131,845092,91366306.00,
532811,AHLUWALIA CO,B ,Q,346.00,352.00,341.30,342.55,342.55,344.15,53,757,262428.00,
532812,TRANSWARRANT,B ,Q,12.77,13.90,12.77,13.37,12.95,13.44,6,281,3593.00,
532813,C & C CONSTR,B ,Q,68.00,72.00,67.15,68.65,68.65,70.65,192,54411,3700889.00,
532814,INDIAN BANK ,A ,Q,347.60,350.00,334.80,336.60,336.60,345.20,654,55054,18780951.00,
532815,SMS PHARMACE,B ,Q,93.50,94.15,91.10,91.85,91.95,92.70,72,4910,454592.00,
532817,ORIENTAL    ,B ,Q,15.05,15.05,14.50,14.95,14.95,15.05,9,2155,31317.00,
532819,MINDTREE LTD,A ,Q,713.85,719.90,706.55,711.95,711.95,703.30,2368,31415,22385642.00,
532820,ELAND       ,B ,Q,16.80,17.00,15.90,16.05,16.05,16.60,57,16240,264807.00,
532822,IDEA CELL   ,A ,Q,83.00,84.00,81.25,82.05,82.05,82.90,2469,907712,74925270.00,
532823,EURO CERAMIC,B ,Q,8.05,8.40,7.57,7.83,7.89,7.75,21,3964,31090.00,
532826,RAJ TELE    ,B ,Q,52.40,53.35,52.40,52.75,52.75,53.95,59,61173,3225681.00,
532827,PAGE INDUSTR,A ,Q,22525.00,22690.50,22080.05,22156.30,22299.00,22544.05,233,454,10126920.00,
532828,AMD INDUS   ,B ,Q,37.45,38.45,35.20,35.80,35.20,37.70,111,11700,426142.00,
532829,LAWRESHWAR  ,X ,Q,46.95,46.95,42.15,44.05,45.20,45.85,41,5773,254674.00,
532830,ASTRAL POLY ,A ,Q,765.00,784.95,760.00,763.00,763.00,769.00,68,692,531560.00,
532832,INDBUL REAL ,A ,Q,230.00,234.50,215.50,221.15,221.15,226.55,7418,1062661,238809421.00,
532834,CAMLINFINE  ,B ,Q,119.90,121.40,112.55,113.75,113.05,117.70,944,71568,8289959.00,
532835,ICRA        ,A ,Q,3951.00,3954.05,3950.00,3950.00,3950.00,3992.25,15,95,375275.00,
532839,DISH TV     ,A ,Q,75.30,75.30,71.60,72.50,72.50,74.10,1170,355501,25932554.00,
532841,SAHYA INDU  ,X ,Q,298.80,302.90,290.40,295.15,295.15,291.90,648,44004,13005946.00,
532842,SREE RAYALA ,B ,Q,184.00,195.00,173.00,175.50,175.50,186.00,61,1579,283262.00,
532843,FORTIS      ,A ,Q,145.00,151.00,115.00,137.50,137.50,143.70,65752,14659723,1949373183.00,
532845,TGBHOTELS   ,B ,Q,51.95,51.95,49.55,49.85,50.25,51.25,126,26298,1339353.00,
532847,HILTON MET  ,B ,Q,36.50,37.40,33.50,33.80,33.80,35.85,206,37774,1359013.00,
532848,DELTA CORP  ,A ,Q,380.70,386.70,359.35,362.25,362.25,377.50,7417,664038,246799828.00,
532850,MIC ELECTRON,T ,Q,7.53,7.53,7.21,7.29,7.29,7.58,135,105194,763222.00,
532851,INSECTCID   ,B ,Q,787.20,796.75,772.00,774.30,776.00,787.15,195,1766,1374740.00,
532852,MCD HOLDING ,B ,Q,41.60,41.65,40.00,40.45,41.00,41.75,45,4302,174477.00,
532853,ASAHI SONG  ,B ,Q,363.00,364.30,350.00,355.55,358.80,362.85,105,3354,1191374.00,
532854,NITIN FIRE  ,B ,Q,6.07,6.18,5.81,5.92,5.81,6.07,87,47544,284570.00,
532855,HARYA CAPFIN,X ,Q,49.15,49.35,48.25,49.35,49.35,48.75,3,302,14588.00,
532856,TIME TECHNO ,A ,Q,185.55,188.90,181.75,187.25,187.25,184.30,876,52427,9784885.00,
532859,HGSL        ,B ,Q,909.00,909.00,860.50,873.45,873.45,897.70,350,8611,7555031.00,
532864,NELCAST     ,B ,Q,84.25,84.45,80.60,81.65,81.95,84.00,269,23264,1900400.00,
532865,MEGHMANI    ,B ,Q,104.80,104.95,100.00,100.65,100.65,103.45,1638,287948,29281759.00,
532866,QUINTEGRA SO,T ,Q,1.41,1.41,1.41,1.41,1.41,1.35,3,1600,2256.00,
532867,V2RETAIL    ,B ,Q,394.90,397.10,373.20,376.90,376.90,387.85,654,21331,8138912.00,
532868,DLF LIMITED ,A ,Q,232.90,234.10,224.05,225.20,225.20,231.20,2663,476217,108901416.00,
532869,TARMAT      ,B ,Q,63.00,64.30,57.75,58.90,58.90,62.50,241,23937,1436535.00,
532871,CELESTIAL   ,B ,Q,18.00,18.00,17.55,17.65,17.80,17.95,42,14501,257390.00,
532872,SUNPHA ADV  ,A ,Q,439.00,443.15,421.05,423.95,423.95,435.70,1002,40053,17289974.00,
532873,HOUSING DEV ,A ,Q,52.05,53.20,51.45,52.00,52.00,52.20,3383,1245308,65007780.00,
532874,SURYACHAKRA ,XT,Q,1.30,1.30,1.29,1.29,1.29,1.35,26,44112,57307.00,
532875,ALLIED DIGIT,B ,Q,24.55,25.05,24.15,24.80,24.80,25.35,82,25073,617933.00,
532877,SIMPLEX PROJ,B ,Q,33.25,33.25,32.50,32.50,32.50,34.20,13,2900,94628.00,
532878,ALPA LAB    ,B ,Q,44.95,44.95,42.95,44.90,44.90,42.85,449,151016,6772620.00,
532879,SIR SHADI LA,X ,Q,57.00,61.00,57.00,57.50,57.50,57.75,16,900,53045.00,
532880,OMAXE LTD   ,A ,Q,231.05,232.05,227.85,228.35,228.40,230.65,1082,133551,30705439.00,
532883,ZYLOG SYSTEM,B ,Q,3.85,3.85,3.62,3.66,3.66,3.71,41,9122,33515.00,
532884,REFEX       ,B ,Q,20.25,20.90,19.35,19.45,19.35,20.35,57,17035,341659.00,
532885,CENTRAL BK  ,A ,Q,67.25,68.65,66.50,67.05,67.15,68.95,558,56961,3834890.00,
532886,SEL MANUF   ,B ,Q,2.66,2.66,2.53,2.56,2.56,2.66,69,67097,172263.00,
532887,NTL         ,T ,Q,4.51,4.51,4.09,4.11,4.11,4.30,13,4350,18549.00,
532888,ASIAN GRANIT,B ,Q,533.80,536.00,512.25,518.55,515.65,533.75,293,6644,3498476.00,
532889,K.P.R. MILL ,A ,Q,696.00,706.90,666.60,675.20,670.00,699.60,116,5800,4036592.00,
532890,TAKE SOLUT  ,B ,Q,167.30,169.10,164.20,168.20,168.20,166.80,393,25061,4181100.00,
532891,PURAVANKARA ,B ,Q,144.85,145.90,140.30,141.35,141.35,142.70,520,42756,6110273.00,
532892,MOTILALOFS  ,A ,Q,1168.05,1168.05,1127.10,1133.70,1133.70,1148.40,572,10027,11408216.00,
532893,VTM LTD     ,X ,Q,30.80,30.95,29.70,30.25,30.70,30.10,76,15225,462536.00,
532894,IWIND ENERGY,T ,Q,9.15,9.30,9.05,9.28,9.27,9.52,119,144884,1329380.00,
532895,NAGREKA CAP ,B ,Q,44.10,44.10,43.30,43.95,43.95,42.00,96,18710,823580.00,
532896,MAGNUM VENT ,B ,Q,14.01,14.41,13.70,13.70,13.70,14.42,47,12367,173249.00,
532898,POWER GRID  ,A ,Q,197.00,198.15,194.85,195.65,195.65,198.30,720,94998,18651748.00,
532899,KAVERI SEED ,A ,Q,472.10,475.45,456.00,459.25,459.25,472.45,406,14995,6994948.00,
532900,PAISALO     ,B ,Q,290.00,290.00,274.80,282.80,282.80,289.25,69,3311,922536.00,
532902,CONSOL CONST,B ,Q,6.66,6.66,6.65,6.65,6.65,6.99,14,9637,64087.00,
532904,SUPREME INFR,T ,Q,108.90,108.95,104.90,107.90,107.90,110.40,21,1905,202847.00,
532906,MAANALU     ,B ,Q,151.00,156.80,150.00,153.10,154.10,152.75,50,2895,438918.00,
532907,ILFSENGG    ,B ,Q,47.65,48.60,45.75,45.75,45.75,48.15,165,18556,859644.00,
532908,SHARON BIO  ,Z ,Q,7.10,7.28,6.71,7.04,7.04,6.94,76,94224,661802.00,
532914,ARCOTECH LTD,B ,Q,46.35,47.00,44.80,45.35,45.35,46.10,327,30745,1397304.00,
532915,RELIGARE ENT,A ,Q,60.00,60.50,54.80,60.20,60.20,57.65,6148,3300214,191134783.00,
532916,BARAK VALL  ,T ,Q,34.70,34.70,32.80,33.00,33.00,33.05,74,15855,536631.00,
532918,RATHI BARS  ,XT,Q,34.65,36.45,34.65,35.05,36.00,36.45,112,24506,859454.00,
532920,EMPEE DIST  ,T ,Q,45.00,46.00,44.10,44.10,44.10,45.65,30,2520,112578.00,
532921,ADANI PORTS ,A ,Q,417.00,417.00,402.00,404.40,404.40,411.40,1823,119262,48601236.00,
532922,EDELWEISS   ,A ,Q,272.30,272.30,258.50,261.25,261.25,268.90,2404,157981,41795556.00,
532923,REN JEWELERY,B ,Q,388.45,403.15,356.20,371.45,371.45,387.00,1049,24786,9471484.00,
532924,KOLTEPATIL  ,B ,Q,358.95,361.65,341.20,343.95,341.20,355.15,480,15845,5560678.00,
532925,KAUSHAL INFR,B ,Q,3.38,3.38,3.15,3.25,3.25,3.29,7,1221,3880.00,
532926,JYOTHY LAB  ,B ,Q,355.95,355.95,345.45,348.55,348.05,352.15,202,3088,1081396.00,
532927,ECLERX      ,A ,Q,1330.05,1345.00,1325.00,1327.75,1330.00,1343.00,99,718,958757.00,
532928,TRIL        ,B ,Q,32.50,33.00,31.10,31.55,31.55,32.25,235,34236,1093054.00,
532929,BRIGADE     ,B ,Q,283.70,290.25,281.10,283.95,283.00,283.15,91,1798,514456.00,
532930,BGR ENERGY  ,B ,Q,124.15,124.90,120.00,120.25,120.25,123.60,210,10681,1294409.00,
532931,BURNPUR     ,T ,Q,11.25,11.60,10.79,11.00,11.00,11.35,66,31254,348274.00,
532932,MANAKSIA LTD,B ,Q,62.70,63.40,62.00,62.60,62.60,62.90,39,2320,145345.00,
532933,PORWAL AUTO ,X ,Q,61.35,61.35,57.75,59.20,59.20,58.45,514,188069,11406796.00,
532934,PPAP        ,B ,Q,573.00,575.00,549.80,551.25,550.00,571.80,148,3840,2138775.00,
532935,ARIES AGRO  ,B ,Q,216.00,219.00,209.30,209.95,209.30,220.30,139,8782,1856329.00,
532937,KUANTUM     ,X ,Q,810.00,829.00,773.00,781.95,780.00,817.65,86,1688,1335078.00,
532938,CAPF        ,A ,Q,695.00,696.20,678.00,684.75,684.75,689.75,738,26784,18342386.00,
532939,RPOWER      ,A ,Q,44.90,45.35,43.65,44.25,44.25,44.75,3318,1496591,66453317.00,
532940,J KUMAR INFR,B ,Q,345.00,351.40,325.00,328.35,328.35,339.20,631,20998,7112356.00,
532941,CORDS CABLE ,B ,Q,107.00,107.00,103.00,103.10,103.50,108.00,55,5165,534954.00,
532942,KNR CONST   ,B ,Q,327.10,328.30,310.00,314.20,319.00,321.10,1019,30998,9913670.00,
532944,ONMOBILE    ,B ,Q,49.45,53.95,48.40,51.30,51.30,48.85,2281,224047,11669475.00,
532945,SHRIRAM EPC ,B ,Q,32.90,33.90,31.00,31.75,31.75,32.40,799,154639,5004297.00,
532946,BANG        ,B ,Q,33.10,34.70,32.50,34.50,34.50,33.55,55,5591,187351.00,
532947,IRB INFRA   ,A ,Q,229.00,231.90,224.95,229.20,229.20,227.35,1335,113080,25830685.00,
532948,TULSI EXTRU ,B ,Q,3.14,3.14,2.62,2.99,2.99,2.89,10,1375,4219.00,
532951,GSS INFOTECH,B ,Q,46.80,48.80,43.70,45.80,45.80,43.65,5998,889024,41652483.00,
532952,NAHAR CAP   ,B ,Q,155.80,155.80,149.50,151.30,149.65,157.00,31,829,124907.00,
532953,V GUARD IND ,A ,Q,229.00,234.45,224.05,230.55,233.00,226.10,843,68846,15761457.00,
532955,RECLTD      ,A ,Q,142.55,144.45,140.00,141.40,141.40,143.30,3220,479017,67842837.00,
532959,GAMMON INFRA,B ,Q,3.40,3.48,3.20,3.28,3.28,3.39,632,1951771,6426976.00,
532960,IBVENTURES  ,A ,Q,254.00,259.45,248.00,253.20,253.20,249.90,2608,254015,64581758.00,
532961,SITA SHREE  ,T ,Q,4.60,4.87,4.58,4.58,4.58,4.82,8,1710,7928.00,
532966,TITAGARH WAG,A ,Q,134.75,135.00,129.25,130.60,130.60,133.25,1877,174353,23014080.00,
532967,KIRI DYES   ,B ,Q,533.00,537.70,511.00,513.45,511.00,528.85,1080,47444,24581584.00,
532972,SANKHYA INFO,X ,Q,131.95,131.95,124.50,126.85,127.55,127.90,232,49058,6234388.00,
532974,ABML        ,B ,Q,76.20,77.10,76.20,76.65,76.65,75.65,201,35684,2737327.00,
532975,AISHWARYA TE,X ,Q,7.00,7.25,7.00,7.00,7.00,7.16,10,3304,23712.00,
532976,JAIBALA IND ,B ,Q,14.90,14.95,13.90,13.95,14.45,14.50,22,9510,136775.00,
532977,BAJAJ AUTO  ,A ,Q,3169.00,3169.00,3096.40,3102.95,3107.85,3140.60,702,9538,29728716.00,
532978,BAJAJ FINSE ,A ,Q,5172.35,5198.00,5033.05,5062.70,5065.00,5136.55,1159,11133,56584336.00,
532980,GOKUL REFOIL,T ,Q,19.80,19.90,18.90,19.90,19.90,19.70,10,7473,143014.00,
532983,RPG LIFESCI ,B ,Q,477.00,477.00,453.00,457.40,453.05,467.55,100,2436,1124151.00,
532985,KOTAK SENSEX,B ,Q,350.00,351.00,343.50,350.87,345.00,346.75,13,378,131685.00,
532986,NIRAJ CEMENT,X ,Q,27.15,29.50,25.00,27.50,29.50,27.10,174,67633,1800249.00,
532987,RANE BRAKE  ,B ,Q,1040.00,1064.45,1020.00,1034.10,1049.00,1053.75,44,246,254068.00,
532988,RANE ENGVL  ,B ,Q,525.05,556.50,525.00,534.80,527.05,541.70,47,621,331898.00,
532989,BAFNA PHARMA,T ,Q,27.90,27.90,27.05,27.70,27.70,26.60,45,11123,308404.00,
532990,METKORE     ,B ,Q,4.08,4.13,3.65,3.67,3.74,3.92,42,25954,100240.00,
532991,MVL LIMITED ,T ,Q,0.47,0.47,0.43,0.45,0.45,0.45,8,40840,18925.00,
532993,SEZALGLASS  ,Z ,Q,3.96,4.05,3.96,4.05,4.05,4.00,6,728,2918.00,
